Not_Full_Market_Price,Year_of_Sale,Location,New_Property_VAT_Exclusive,Properties_purchased_each_year,Wealth_in_Ireland,Ireland_Mortgage_Rates,Log_Price
0,2020,Dublin,1,917,208098.0,0.0292,12.779873068457553
0,2019,Kildare,0,1154,215555.0,0.0302,12.013700752882718
0,2015,Laois,0,998,180068.0,0.0405,12.072541252905651
0,2011,Dublin 24,0,357,155962.0,0.0442,11.736069016284437
0,2015,Westmeath,0,998,180068.0,0.0405,11.790557201568507
0,2021,Wexford,0,1060,212773.0,0.028,12.487485104968359
0,2011,Limerick,0,357,155962.0,0.0442,11.845819880243557
0,2018,Cork,1,1122,210015.0,0.0321,13.003579841414362
0,2016,Carlow,0,1006,190618.0,0.0361,12.2783933071098
0,2021,Galway,0,1060,212773.0,0.028,11.002099841204238
0,2014,Cork,0,847,176960.0,0.042,12.409013489526863
0,2014,Galway,0,847,176960.0,0.042,11.33857207782545
0,2013,Dublin 9,0,547,162434.0,0.0438,12.782686009834167
0,2014,Dublin 17,0,847,176960.0,0.042,11.951180395901384
0,2014,Dublin 3,0,847,176960.0,0.042,13.17115354157376
0,2017,Dublin,0,1081,199406.0,0.0344,12.542544882151386
0,2021,Dublin 9,0,1060,212773.0,0.028,12.560244459250788
0,2010,Dublin 11,0,413,161348.0,0.0402,12.052338545588132
0,2019,Meath,1,1154,215555.0,0.0302,12.517076879738296
0,2015,Mayo,0,998,180068.0,0.0405,11.379394072345706
0,2013,Dublin,0,547,162434.0,0.0438,11.842948377911535
0,2020,Cork,0,917,208098.0,0.0292,12.281875608945674
0,2017,Clare,0,1081,199406.0,0.0344,11.99535161421452
0,2014,Galway,0,847,176960.0,0.042,12.196022309676673
0,2014,Cork,0,847,176960.0,0.042,12.043553716032399
0,2012,Waterford,0,485,152843.0,0.0433,12.206072645530174
0,2018,Tipperary,0,1122,210015.0,0.0321,11.84939770159144
0,2013,Roscommon,0,547,162434.0,0.0438,11.56171562913966
0,2014,Sligo,0,847,176960.0,0.042,11.56171562913966
0,2021,Galway,0,1060,212773.0,0.028,12.043553716032399
1,2016,Cork,0,1006,190618.0,0.0361,11.512925464970229
0,2013,Waterford,1,547,162434.0,0.0438,11.526058843360191
0,2018,Dublin 6,0,1122,210015.0,0.0321,14.038654109278484
0,2018,Dublin 18,0,1122,210015.0,0.0321,13.005829561148378
0,2012,Galway,0,485,152843.0,0.0433,11.434963923500517
0,2018,Dublin,1,1122,210015.0,0.0321,13.091040910820743
0,2012,Cork,0,485,152843.0,0.0433,12.367340793126296
0,2016,Tipperary,1,1006,190618.0,0.0361,12.154779351142624
0,2015,Dublin 4,0,998,180068.0,0.0405,12.768541502448002
0,2013,Dublin,0,547,162434.0,0.0438,13.77468856344402
0,2016,Kildare,0,1006,190618.0,0.0361,10.725467604939041
0,2017,Clare,0,1081,199406.0,0.0344,12.337100907936577
0,2019,Meath,0,1154,215555.0,0.0302,12.676076274775909
0,2019,Dublin 22,0,1154,215555.0,0.0302,12.495003937382387
0,2015,Tipperary,0,998,180068.0,0.0405,11.695247021764184
0,2010,Donegal,0,413,161348.0,0.0402,12.013700752882718
0,2011,Dublin 11,0,357,155962.0,0.0442,11.695247021764184
0,2015,Mayo,0,998,180068.0,0.0405,11.320553572322773
0,2019,Louth,0,1154,215555.0,0.0302,11.835008964139341
0,2016,Limerick,0,1006,190618.0,0.0361,11.289781913656018
0,2021,Westmeath,0,1060,212773.0,0.028,11.735668936263098
0,2012,Offaly,0,485,152843.0,0.0433,11.695247021764184
0,2011,Dublin 12,0,357,155962.0,0.0442,12.249598980024507
0,2020,Cork,0,917,208098.0,0.0292,10.849337086651827
0,2014,Donegal,0,847,176960.0,0.042,11.05089000537367
0,2019,Dublin 15,1,1154,215555.0,0.0302,12.708044187342539
0,2011,Laois,0,357,155962.0,0.0442,10.308952660644293
0,2011,Clare,0,357,155962.0,0.0442,9.581903928408666
0,2019,Roscommon,1,1154,215555.0,0.0302,12.270060311850084
0,2016,Cork,0,1006,190618.0,0.0361,12.022750588402635
0,2015,Roscommon,0,998,180068.0,0.0405,12.004568269319446
0,2021,Galway,0,1060,212773.0,0.028,10.126631103850338
0,2015,Donegal,0,998,180068.0,0.0405,10.308952660644293
0,2017,Cork,0,1081,199406.0,0.0344,12.154779351142624
0,2021,Laois,0,1060,212773.0,0.028,11.308358299228955
1,2012,Dublin,0,485,152843.0,0.0433,11.728036844587175
0,2013,Cork,0,547,162434.0,0.0438,11.184421397998193
0,2015,Dublin 20,0,998,180068.0,0.0405,11.895121946139039
1,2015,Laois,0,998,180068.0,0.0405,11.156250521031495
0,2014,Clare,0,847,176960.0,0.042,11.386284564002832
0,2015,Carlow,0,998,180068.0,0.0405,11.362102575235644
0,2018,Dublin,0,1122,210015.0,0.0321,13.232562169702405
0,2015,Limerick,0,998,180068.0,0.0405,11.350406535472453
0,2019,Louth,1,1154,215555.0,0.0302,12.079437419593493
0,2014,Leitrim,1,847,176960.0,0.042,11.813030057420567
0,2012,Dublin,0,485,152843.0,0.0433,12.100712129872347
0,2019,Kildare,1,1154,215555.0,0.0302,12.61006333388221
0,2015,Kerry,0,998,180068.0,0.0405,11.77528972943772
0,2018,Clare,1,1122,210015.0,0.0321,12.595253142858912
0,2013,Dublin 15,0,547,162434.0,0.0438,12.624782980388359
0,2021,Kildare,1,1060,212773.0,0.028,12.667226669776705
0,2016,Kilkenny,0,1006,190618.0,0.0361,11.931635799828413
0,2011,Dublin,0,357,155962.0,0.0442,12.15175900501228
0,2020,Cork,0,917,208098.0,0.0292,12.301382825334498
0,2016,Mayo,0,1006,190618.0,0.0361,11.695247021764184
0,2016,Dublin,1,1006,190618.0,0.0361,12.78500968441457
0,2019,Kildare,0,1154,215555.0,0.0302,12.111761966058932
0,2016,Dublin,1,1006,190618.0,0.0361,12.944439337344756
0,2018,Wicklow,1,1122,210015.0,0.0321,12.240708102831228
0,2016,Donegal,0,1006,190618.0,0.0361,10.414303176252119
0,2017,Dublin,1,1081,199406.0,0.0344,12.2881189293193
0,2013,Meath,0,547,162434.0,0.0438,11.736069016284437
0,2021,Louth,0,1060,212773.0,0.028,11.907215025286732
0,2021,Cork,0,1060,212773.0,0.028,13.704578997256993
0,2019,Wicklow,0,1154,215555.0,0.0302,11.84939770159144
0,2019,Galway,0,1154,215555.0,0.0302,12.449018824140563
0,2014,Waterford,1,847,176960.0,0.042,11.608235644774552
0,2019,Dublin 8,0,1154,215555.0,0.0302,8.594154232552366
0,2021,Limerick,0,1060,212773.0,0.028,12.96453929221076
0,2020,Dublin,1,917,208098.0,0.0292,12.458604343748435
0,2021,Wicklow,0,1060,212773.0,0.028,13.473020249017498
1,2018,Wexford,0,1122,210015.0,0.0321,12.230765258120545
1,2018,Laois,0,1122,210015.0,0.0321,11.77528972943772
0,2021,Dublin,0,1060,212773.0,0.028,13.106233995474446
0,2021,Cork,0,1060,212773.0,0.028,12.154779351142624
1,2021,Galway,0,1060,212773.0,0.028,10.99666845120703
0,2010,Dublin 12,0,413,161348.0,0.0402,12.439166527697552
0,2017,Dublin 7,0,1081,199406.0,0.0344,13.049792684569493
0,2013,Dublin 7,0,547,162434.0,0.0438,13.065793025915934
0,2017,Kerry,1,1081,199406.0,0.0344,11.982929094215963
0,2020,Cork,0,917,208098.0,0.0292,12.345834587905333
0,2021,Laois,0,1060,212773.0,0.028,11.56171562913966
1,2020,Wexford,1,917,208098.0,0.0292,12.240708102831228
0,2015,Dublin 15,0,998,180068.0,0.0405,12.513557345278134
0,2010,Dublin,0,413,161348.0,0.0402,13.021437458814368
0,2014,Dublin 6w,0,847,176960.0,0.042,12.637855061955712
0,2018,Dublin 15,0,1122,210015.0,0.0321,12.30591798049989
0,2021,Cavan,0,1060,212773.0,0.028,11.831379196088763
0,2011,Clare,0,357,155962.0,0.0442,11.082142548877775
0,2019,Meath,1,1154,215555.0,0.0302,12.636191341076994
0,2020,Leitrim,0,917,208098.0,0.0292,11.790557201568507
0,2014,Cork,0,847,176960.0,0.042,12.072541252905651
0,2020,Kildare,0,917,208098.0,0.0292,12.560244459250788
0,2014,Dublin 11,0,847,176960.0,0.042,12.176056638786578
0,2019,Laois,1,1154,215555.0,0.0302,12.232164279034253
0,2022,Donegal,0,13,217448.0,0.028,12.429216196844383
0,2016,Limerick,0,1006,190618.0,0.0361,12.254862809699606
0,2017,Kildare,0,1081,199406.0,0.0344,12.086725887897607
0,2014,Kerry,0,847,176960.0,0.042,11.225243392518447
0,2011,Tipperary,1,357,155962.0,0.0442,12.575053490322036
0,2017,Limerick,0,1081,199406.0,0.0344,10.596634733096073
0,2019,Kilkenny,0,1154,215555.0,0.0302,11.77528972943772
0,2021,Limerick,1,1060,212773.0,0.028,12.247070624564246
0,2016,Cavan,0,1006,190618.0,0.0361,11.156250521031495
0,2010,Cork,0,413,161348.0,0.0402,11.898187865760873
0,2018,Dublin,1,1122,210015.0,0.0321,12.820368645765845
0,2016,Wexford,0,1006,190618.0,0.0361,11.198214720130528
0,2018,Kilkenny,0,1122,210015.0,0.0321,11.635143097694478
0,2021,Sligo,0,1060,212773.0,0.028,11.695247021764184
0,2015,Dublin 1,0,998,180068.0,0.0405,12.793859310432293
0,2020,Cork,0,917,208098.0,0.0292,11.884489021402711
0,2019,Dublin,1,1154,215555.0,0.0302,14.02535014672355
0,2010,Dublin 2,0,413,161348.0,0.0402,11.813030057420567
0,2014,Mayo,0,847,176960.0,0.042,11.37366339763672
0,2021,Dublin 18,0,1060,212773.0,0.028,12.86099861326992
0,2021,Dublin,0,1060,212773.0,0.028,12.70381302974751
0,2019,Laois,0,1154,215555.0,0.0302,12.043553716032399
0,2020,Cork,0,917,208098.0,0.0292,12.144197241812087
0,2016,Mayo,0,1006,190618.0,0.0361,11.751942365440728
0,2012,Dublin 15,0,485,152843.0,0.0433,12.14950229404178
0,2018,Meath,1,1122,210015.0,0.0321,12.295607086914234
0,2017,Kildare,0,1081,199406.0,0.0344,12.736700896592344
0,2021,Dublin,0,1060,212773.0,0.028,14.827111469642754
0,2020,Wicklow,1,917,208098.0,0.0292,12.721294591295266
0,2018,Limerick,0,1122,210015.0,0.0321,11.918390573078392
0,2010,Kerry,0,413,161348.0,0.0402,12.301382825334498
0,2016,Wicklow,0,1006,190618.0,0.0361,13.27594246533263
0,2020,Clare,0,917,208098.0,0.0292,12.2783933071098
0,2012,Carlow,1,485,152843.0,0.0433,11.002099841204238
0,2018,Kilkenny,0,1122,210015.0,0.0321,12.367340793126296
0,2010,Dublin,0,413,161348.0,0.0402,12.779873068457553
0,2016,Westmeath,0,1006,190618.0,0.0361,11.184421397998193
0,2018,Kildare,1,1122,210015.0,0.0321,12.624667052616363
0,2016,Dublin 3,0,1006,190618.0,0.0361,12.538967060803502
0,2021,Limerick,0,1060,212773.0,0.028,12.095141084822892
0,2010,Cavan,0,413,161348.0,0.0402,10.915088464214607
0,2010,Galway,1,413,161348.0,0.0402,11.918390573078392
0,2019,Tipperary,0,1154,215555.0,0.0302,11.221192532184594
0,2020,Monaghan,0,917,208098.0,0.0292,12.584509081250419
0,2018,Sligo,0,1122,210015.0,0.0321,11.289781913656018
0,2020,Donegal,0,917,208098.0,0.0292,11.746019347137606
0,2018,Waterford,0,1122,210015.0,0.0321,12.821258284620408
0,2021,Galway,0,1060,212773.0,0.028,12.332705296463539
0,2018,Mayo,0,1122,210015.0,0.0321,11.661345470088502
0,2019,Galway,0,1154,215555.0,0.0302,10.46310334047155
0,2017,Roscommon,0,1081,199406.0,0.0344,12.100712129872347
0,2013,Offaly,0,547,162434.0,0.0438,11.982929094215963
0,2017,Dublin 6w,0,1081,199406.0,0.0344,13.231217782316412
0,2014,Cork,1,847,176960.0,0.042,12.261762759723366
0,2016,Leitrim,0,1006,190618.0,0.0361,10.668955394675699
0,2016,Mayo,0,1006,190618.0,0.0361,10.712571621225875
0,2017,Dublin 13,0,1081,199406.0,0.0344,12.679666509662816
0,2014,Cork,0,847,176960.0,0.042,11.56171562913966
0,2017,Wicklow,1,1081,199406.0,0.0344,13.178052280931585
0,2021,Dublin 7,0,1060,212773.0,0.028,13.963930563082547
0,2018,Roscommon,0,1122,210015.0,0.0321,10.589106466675283
0,2017,Dublin 16,0,1081,199406.0,0.0344,13.054084536651034
0,2018,Dublin 7,0,1122,210015.0,0.0321,11.895913171761459
0,2020,Dublin 6w,1,917,208098.0,0.0292,13.061908241224392
0,2016,Dublin 4,0,1006,190618.0,0.0361,12.026449444896514
0,2020,Dublin 15,0,917,208098.0,0.0292,12.691580461311874
0,2016,Kerry,0,1006,190618.0,0.0361,11.156250521031495
0,2017,Dublin 6w,1,1081,199406.0,0.0344,13.446806351691052
0,2017,Dublin 3,0,1081,199406.0,0.0344,12.468436909997665
0,2020,Galway,0,917,208098.0,0.0292,12.948009990259552
0,2012,Dublin 15,0,485,152843.0,0.0433,12.594730635321957
0,2019,Cork,1,1154,215555.0,0.0302,12.923160033743654
0,2015,Laois,0,998,180068.0,0.0405,12.779873068457553
0,2019,Dublin,0,1154,215555.0,0.0302,13.514405465180353
0,2019,Wicklow,0,1154,215555.0,0.0302,12.468436909997665
0,2020,Kildare,1,917,208098.0,0.0292,12.734365907920969
0,2010,Dublin,1,413,161348.0,0.0402,12.310452480477826
0,2021,Dublin 14,0,1060,212773.0,0.028,13.244581010128577
0,2019,Donegal,0,1154,215555.0,0.0302,11.350406535472453
0,2015,Dublin,0,998,180068.0,0.0405,11.736069016284437
0,2013,Dublin 16,0,547,162434.0,0.0438,13.151922179645874
0,2018,Dublin 24,0,1122,210015.0,0.0321,12.26434155365415
0,2011,Limerick,0,357,155962.0,0.0442,11.84939770159144
0,2012,Kerry,0,485,152843.0,0.0433,11.608235644774552
0,2014,Kilkenny,0,847,176960.0,0.042,11.931635799828413
0,2017,Sligo,0,1081,199406.0,0.0344,12.165250651009918
0,2019,Dublin 1,0,1154,215555.0,0.0302,12.506177237980511
0,2020,Cavan,0,917,208098.0,0.0292,11.918390573078392
0,2017,Dublin 13,0,1081,199406.0,0.0344,12.706847933442663
0,2018,Cork,0,1122,210015.0,0.0321,12.506177237980511
0,2019,Kerry,0,1154,215555.0,0.0302,12.154779351142624
0,2013,Meath,0,547,162434.0,0.0438,12.456831363877356
0,2016,Dublin 16,0,1006,190618.0,0.0361,12.323855681186558
0,2017,Donegal,0,1081,199406.0,0.0344,11.982929094215963
0,2020,Galway,0,917,208098.0,0.0292,11.918390573078392
0,2015,Waterford,0,998,180068.0,0.0405,12.96453929221076
0,2010,Wexford,0,413,161348.0,0.0402,10.819778284410283
0,2016,Leitrim,0,1006,190618.0,0.0361,12.206072645530174
0,2020,Cork,0,917,208098.0,0.0292,12.983101310070822
1,2013,Monaghan,0,547,162434.0,0.0438,11.835008964139341
0,2018,Dublin 15,0,1122,210015.0,0.0321,12.706847933442663
0,2013,Cavan,0,547,162434.0,0.0438,11.502875129116727
0,2013,Galway,1,547,162434.0,0.0438,12.577636201962656
0,2018,Dublin 14,0,1122,210015.0,0.0321,12.779873068457553
0,2016,Mayo,0,1006,190618.0,0.0361,11.736069016284437
0,2010,Kerry,0,413,161348.0,0.0402,12.141534124392603
0,2021,Dublin 8,0,1060,212773.0,0.028,12.30591798049989
0,2019,Kerry,0,1154,215555.0,0.0302,12.39999333816748
0,2015,Meath,0,998,180068.0,0.0405,12.165250651009918
0,2017,Cork,0,1081,199406.0,0.0344,12.338415832517887
0,2021,Kerry,0,1060,212773.0,0.028,11.918390573078392
0,2018,Meath,0,1122,210015.0,0.0321,12.206072645530174
0,2015,Mayo,0,998,180068.0,0.0405,11.225243392518447
0,2021,Cavan,0,1060,212773.0,0.028,12.254862809699606
0,2019,Dublin 11,0,1154,215555.0,0.0302,12.072541252905651
0,2014,Cork,1,847,176960.0,0.042,12.549442467591875
0,2016,Limerick,0,1006,190618.0,0.0361,11.082142548877775
0,2021,Louth,0,1060,212773.0,0.028,12.254862809699606
0,2017,Meath,0,1081,199406.0,0.0344,10.915088464214607
0,2011,Sligo,0,357,155962.0,0.0442,10.46310334047155
0,2014,Roscommon,0,847,176960.0,0.042,10.819778284410283
0,2018,Clare,0,1122,210015.0,0.0321,11.407564949312402
0,2021,Donegal,1,1060,212773.0,0.028,11.791761022140221
0,2012,Kildare,0,485,152843.0,0.0433,11.461632170582678
0,2013,Galway,0,547,162434.0,0.0438,11.786762130599957
0,2018,Dublin 16,0,1122,210015.0,0.0321,13.244581010128577
0,2011,Roscommon,0,357,155962.0,0.0442,12.089538829274222
0,2018,Dublin,0,1122,210015.0,0.0321,12.230765258120545
0,2014,Tipperary,0,847,176960.0,0.042,11.326595886778735
0,2010,Dublin 6,0,413,161348.0,0.0402,12.842649474601725
0,2020,Cork,0,917,208098.0,0.0292,12.154779351142624
0,2021,Galway,0,1060,212773.0,0.028,12.765688433465597
0,2019,Laois,0,1154,215555.0,0.0302,12.567237494741757
0,2013,Limerick,0,547,162434.0,0.0438,11.571194373094205
0,2018,Wexford,0,1122,210015.0,0.0321,11.289781913656018
0,2015,Sligo,0,998,180068.0,0.0405,10.596634733096073
1,2017,Kilkenny,1,1081,199406.0,0.0344,12.089538829274222
0,2018,Wexford,0,1122,210015.0,0.0321,12.072541252905651
0,2016,Galway,0,1006,190618.0,0.0361,10.725467604939041
0,2015,Mayo,0,998,180068.0,0.0405,11.350406535472453
0,2018,Dublin,1,1122,210015.0,0.0321,12.975717797062844
0,2010,Cork,1,413,161348.0,0.0402,12.354492650648448
0,2016,Dublin,0,1006,190618.0,0.0361,11.678439903447801
0,2021,Mayo,0,1060,212773.0,0.028,12.685407602204794
0,2015,Dublin,0,998,180068.0,0.0405,12.515393893085436
0,2015,Kildare,0,998,180068.0,0.0405,12.114505452004684
0,2010,Dublin 22,0,413,161348.0,0.0402,12.301382825334498
0,2019,Tipperary,0,1154,215555.0,0.0302,11.314474526246391
0,2012,Limerick,0,485,152843.0,0.0433,12.013700752882718
0,2012,Carlow,0,485,152843.0,0.0433,12.409013489526863
0,2019,Dublin 15,0,1154,215555.0,0.0302,12.572450364930292
0,2020,Laois,0,917,208098.0,0.0292,12.013700752882718
1,2017,Kildare,0,1081,199406.0,0.0344,11.05089000537367
0,2016,Cork,0,1006,190618.0,0.0361,12.2783933071098
0,2014,Dublin,1,847,176960.0,0.042,12.259679760967993
0,2020,Wexford,0,917,208098.0,0.0292,10.968198289528557
0,2016,Cork,0,1006,190618.0,0.0361,11.982929094215963
0,2017,Cork,0,1081,199406.0,0.0344,11.320553572322773
0,2019,Roscommon,0,1154,215555.0,0.0302,12.254862809699606
0,2021,Donegal,0,1060,212773.0,0.028,11.918390573078392
0,2015,Dublin 5,0,998,180068.0,0.0405,12.804909146618877
0,2017,Dublin,1,1081,199406.0,0.0344,12.397711907369207
0,2014,Cork,0,847,176960.0,0.042,11.082142548877775
0,2014,Kerry,0,847,176960.0,0.042,11.156250521031495
0,2014,Dublin 4,0,847,176960.0,0.042,13.16541328827484
0,2015,Wexford,0,998,180068.0,0.0405,12.429216196844383
0,2016,Westmeath,0,1006,190618.0,0.0361,11.736069016284437
0,2015,Galway,0,998,180068.0,0.0405,11.213170811284177
0,2017,Wicklow,0,1081,199406.0,0.0344,13.547631112808673
0,2016,Dublin 4,1,1006,190618.0,0.0361,13.038981768465277
0,2017,Louth,0,1081,199406.0,0.0344,12.388394202324129
0,2015,Clare,0,998,180068.0,0.0405,9.903487552536127
0,2021,Dublin,0,1060,212773.0,0.028,12.628067055589549
0,2013,Limerick,0,547,162434.0,0.0438,11.617285480294472
0,2018,Mayo,0,1122,210015.0,0.0321,11.283512300642423
0,2019,Tipperary,0,1154,215555.0,0.0302,10.4341158035983
0,2017,Galway,0,1081,199406.0,0.0344,12.429216196844383
0,2012,Dublin 2,0,485,152843.0,0.0433,14.790070197962406
0,2016,Dublin 7,0,1006,190618.0,0.0361,12.487485104968359
0,2020,Limerick,0,917,208098.0,0.0292,12.384218830913648
0,2018,Carlow,0,1122,210015.0,0.0321,11.512925464970229
0,2015,Wicklow,1,998,180068.0,0.0405,12.40118702412288
0,2018,Wicklow,0,1122,210015.0,0.0321,12.676076274775909
0,2015,Dublin 6,0,998,180068.0,0.0405,13.604789526648622
0,2013,Kerry,0,547,162434.0,0.0438,11.225243392518447
0,2014,Meath,0,847,176960.0,0.042,11.320553572322773
0,2015,Cork,0,998,180068.0,0.0405,11.884489021402711
0,2016,Tipperary,0,1006,190618.0,0.0361,10.61521111866901
0,2014,Wexford,0,847,176960.0,0.042,11.827736204810263
0,2015,Dublin 4,0,998,180068.0,0.0405,12.429216196844383
0,2014,Dublin 3,0,847,176960.0,0.042,13.604912975818582
0,2016,Dublin 18,0,1006,190618.0,0.0361,14.038654109278484
0,2019,Dublin,0,1154,215555.0,0.0302,12.560244459250788
0,2011,Dublin 15,0,357,155962.0,0.0442,11.84939770159144
0,2015,Meath,0,998,180068.0,0.0405,12.185869938212655
0,2016,Dublin 11,0,1006,190618.0,0.0361,11.719939634354555
0,2015,Carlow,0,998,180068.0,0.0405,11.744037185933616
0,2019,Meath,1,1154,215555.0,0.0302,12.451003519994808
0,2021,Wexford,1,1060,212773.0,0.028,12.468436909997665
0,2014,Cork,0,847,176960.0,0.042,12.301382825334498
0,2016,Longford,0,1006,190618.0,0.0361,10.085809109330082
0,2014,Dublin 13,0,847,176960.0,0.042,12.429216196844383
0,2017,Carlow,0,1081,199406.0,0.0344,11.002099841204238
0,2016,Dublin 16,0,1006,190618.0,0.0361,13.239257128875828
0,2015,Cork,0,998,180068.0,0.0405,12.043553716032399
0,2021,Cork,0,1060,212773.0,0.028,12.100712129872347
0,2013,Meath,0,547,162434.0,0.0438,11.141861783579396
0,2013,Meath,0,547,162434.0,0.0438,12.676076274775909
0,2013,Westmeath,0,547,162434.0,0.0438,10.126631103850338
0,2019,Louth,0,1154,215555.0,0.0302,12.506177237980511
0,2018,Limerick,0,1122,210015.0,0.0321,12.196022309676673
0,2010,Dublin,0,413,161348.0,0.0402,12.765688433465597
0,2017,Galway,0,1081,199406.0,0.0344,13.244581010128577
0,2015,Dublin 17,1,998,180068.0,0.0405,11.796501619666513
0,2017,Westmeath,0,1081,199406.0,0.0344,11.918390573078392
0,2013,Donegal,1,547,162434.0,0.0438,9.26596427572418
0,2018,Cork,0,1122,210015.0,0.0321,12.206072645530174
0,2020,Clare,0,917,208098.0,0.0292,11.440354772135393
0,2014,Cork,0,847,176960.0,0.042,11.951180395901384
0,2021,Dublin 5,0,1060,212773.0,0.028,12.644327576461329
0,2017,Clare,0,1081,199406.0,0.0344,11.964001084330445
0,2019,Kilkenny,0,1154,215555.0,0.0302,12.049418835484797
0,2021,Dublin 6w,1,1060,212773.0,0.028,13.169684024266669
0,2021,Leitrim,0,1060,212773.0,0.028,12.429216196844383
0,2021,Dublin 18,0,1060,212773.0,0.028,14.042646130548022
0,2013,Limerick,0,547,162434.0,0.0438,12.100712129872347
0,2012,Dublin,0,485,152843.0,0.0433,11.976659481202368
0,2014,Cork,0,847,176960.0,0.042,11.695247021764184
0,2021,Dublin 14,0,1060,212773.0,0.028,13.270783382522602
0,2012,Cork,0,485,152843.0,0.0433,12.230765258120545
0,2020,Donegal,0,917,208098.0,0.0292,12.016424313349757
0,2010,Wexford,0,413,161348.0,0.0402,12.230765258120545
0,2016,Dublin,0,1006,190618.0,0.0361,12.54966234992025
1,2012,Tipperary,0,485,152843.0,0.0433,9.862665558015873
0,2017,Galway,0,1081,199406.0,0.0344,12.345834587905333
0,2016,Cork,0,1006,190618.0,0.0361,12.468436909997665
0,2019,Tipperary,0,1154,215555.0,0.0302,11.884489021402711
0,2015,Limerick,0,998,180068.0,0.0405,11.451050061252142
0,2016,Dublin 24,0,1006,190618.0,0.0361,11.84939770159144
0,2019,Kerry,0,1154,215555.0,0.0302,11.652687407345388
0,2018,Clare,0,1122,210015.0,0.0321,12.301382825334498
0,2019,Kildare,0,1154,215555.0,0.0302,12.287652632522597
0,2020,Dublin,0,917,208098.0,0.0292,13.422467969854667
0,2019,Dublin,1,1154,215555.0,0.0302,13.258094598630684
0,2016,Dublin 6,0,1006,190618.0,0.0361,13.968231644981937
0,2017,Wicklow,1,1081,199406.0,0.0344,13.005681235541937
0,2020,Mayo,0,917,208098.0,0.0292,11.918390573078392
0,2013,Dublin,1,547,162434.0,0.0438,12.610068241100155
0,2015,Dublin 15,1,998,180068.0,0.0405,12.598655127807325
0,2018,Dublin 5,0,1122,210015.0,0.0321,12.706847933442663
0,2018,Tipperary,0,1122,210015.0,0.0321,11.451050061252142
0,2021,Offaly,0,1060,212773.0,0.028,12.072541252905651
0,2018,Meath,0,1122,210015.0,0.0321,12.058152515453552
0,2021,Dublin 16,0,1060,212773.0,0.028,13.270783382522602
0,2015,Dublin 11,0,998,180068.0,0.0405,11.918390573078392
0,2017,Dublin 13,0,1081,199406.0,0.0344,11.831379196088763
0,2014,Limerick,0,847,176960.0,0.042,10.768484990022733
1,2017,Cork,0,1081,199406.0,0.0344,12.388394202324129
0,2018,Carlow,0,1122,210015.0,0.0321,11.77528972943772
0,2020,Galway,0,917,208098.0,0.0292,12.827992316801751
0,2013,Dublin,1,547,162434.0,0.0438,12.128230015909086
1,2018,Dublin 7,0,1122,210015.0,0.0321,11.563618579285746
0,2019,Dublin 15,0,1154,215555.0,0.0302,12.487485104968359
0,2015,Cork,0,998,180068.0,0.0405,12.755638097612096
0,2020,Dublin,1,917,208098.0,0.0292,12.564947802224662
0,2015,Roscommon,0,998,180068.0,0.0405,11.711776323715394
0,2016,Dublin 15,0,1006,190618.0,0.0361,13.541073712262515
0,2015,Galway,0,998,180068.0,0.0405,10.933106969717286
0,2020,Dublin 6,0,917,208098.0,0.0292,14.854018922562679
0,2015,Cork,0,998,180068.0,0.0405,12.691580461311874
0,2021,Dublin 24,0,1060,212773.0,0.028,12.821258284620408
0,2011,Kildare,1,357,155962.0,0.0442,12.682306824526545
0,2015,Laois,1,998,180068.0,0.0405,11.585246126549855
0,2017,Mayo,0,1081,199406.0,0.0344,12.292250341771226
0,2021,Dublin 12,0,1060,212773.0,0.028,13.256894270361935
0,2015,Dublin,0,998,180068.0,0.0405,12.301382825334498
0,2021,Clare,0,1060,212773.0,0.028,12.973840166960569
0,2018,Limerick,0,1122,210015.0,0.0321,10.915088464214607
0,2018,Dublin 5,1,1122,210015.0,0.0321,12.897749570794304
0,2015,Galway,0,998,180068.0,0.0405,12.881564890851399
0,2016,Dublin 15,0,1006,190618.0,0.0361,12.230765258120545
0,2016,Meath,0,1006,190618.0,0.0361,11.635143097694478
1,2017,Kerry,0,1081,199406.0,0.0344,12.053358433488878
0,2014,Dublin 16,0,847,176960.0,0.042,12.994530005894443
0,2015,Dublin 2,0,998,180068.0,0.0405,12.886641043883259
0,2018,Dublin 14,0,1122,210015.0,0.0321,12.89921982609012
0,2012,Galway,0,485,152843.0,0.0433,12.531772785169476
0,2018,Dublin 3,1,1122,210015.0,0.0321,13.72182935066352
0,2011,Cork,0,357,155962.0,0.0442,12.154779351142624
0,2021,Cavan,0,1060,212773.0,0.028,11.951180395901384
0,2020,Louth,0,917,208098.0,0.0292,12.517227074167097
0,2018,Kildare,0,1122,210015.0,0.0321,12.345834587905333
0,2021,Kilkenny,0,1060,212773.0,0.028,12.388394202324129
0,2017,Cork,1,1081,199406.0,0.0344,12.614200871057822
1,2013,Cork,0,547,162434.0,0.0438,10.718653230950043
0,2015,Dublin,0,998,180068.0,0.0405,12.0015054797889
0,2018,Kildare,1,1122,210015.0,0.0321,12.833240267156144
0,2021,Dublin 18,0,1060,212773.0,0.028,13.710150042306449
0,2018,Cork,0,1122,210015.0,0.0321,13.226723392728571
1,2016,Kilkenny,0,1006,190618.0,0.0361,11.918390573078392
0,2017,Cork,0,1081,199406.0,0.0344,11.84939770159144
